X,Y,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,COLO_PREC,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area
-104.871256710178,39.6131982119348,"6","26","37","03","0","6263703249","249",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_249.pdf,AC,2022/02/02,AC,2025/10/20,871,2025/10/20,0.03361549198,0.00006930542
-104.973633488546,39.6129226093528,"6","26","37","03","0","6263703202","202",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_202.pdf,AC,2022/02/02,AC,2025/10/20,376,2025/10/20,0.04453306517,0.00007934893
-104.99047534954,39.6072150555918,"6","16","38","03","0","6163803163","163",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_163.pdf,AC,2022/02/02,AC,2025/10/20,884,2025/10/20,0.04734285546,0.00008649911
-104.761860003469,39.610473914631,"6","27","61","03","0","6276103205","205",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_205.pdf,AC,2022/02/02,AC,2025/10/20,1203,2025/10/20,0.03738949309,0.00007392837
-104.782399808979,39.6119172291791,"6","27","61","03","0","6276103281","281",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_281.pdf,AC,2022/02/02,AC,2025/10/20,1245,2025/10/20,0.04477755037,0.00006395141
-105.015948494809,39.6071166924267,"6","16","38","03","0","6163803154","154",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_154.pdf,AC,2022/02/02,AC,2025/10/20,1200,2025/10/20,0.04498175537,0.00012032021
-104.740640792672,39.6095959435069,"6","27","61","03","1","6276103333","333",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_333.pdf,AC,2022/02/02,AC,2025/10/20,729,2025/10/20,0.03939750554,0.00004638810
-104.982695646021,39.6071558772228,"6","16","38","03","0","6163803164","164",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_164.pdf,AC,2022/02/02,AC,2025/10/20,864,2025/10/20,0.04179046906,0.00007724028
-104.997785504531,39.6086202740104,"6","16","38","03","0","6163803160","160",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_160.pdf,AC,2022/02/02,AC,2025/10/20,934,2025/10/20,0.04293219225,0.00008719485
-105.004511789381,39.6078040465507,"6","16","38","03","0","6163803159","159",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_159.pdf,AC,2022/02/02,AC,2025/10/20,885,2025/10/20,0.03116737373,0.00005125025
-105.00917829969,39.6052352949507,"6","16","38","03","0","6163803158","158",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_158.pdf,AC,2022/02/02,AC,2025/10/20,944,2025/10/20,0.04196679309,0.00007469028
-105.03151845212,39.5917224652708,"6","16","38","03","0","6163803150","150",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_150.pdf,AC,2022/02/02,AC,2025/10/20,1305,2025/10/20,0.13697414850,0.00041588843
-104.788005716466,39.6004532417795,"6","27","61","03","0","6276103261","261",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_261.pdf,AC,2022/02/02,AC,2025/10/20,1692,2025/10/20,0.06143169895,0.00015459767
-104.854401889838,39.6069353854151,"6","26","37","03","0","6263703245","245",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_245.pdf,AC,2022/02/02,AC,2025/10/20,514,2025/10/20,0.02160771919,0.00002466010
-104.909361106892,39.6060605172873,"6","16","37","03","0","6163703228","228",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_228.pdf,AC,2022/02/02,AC,2025/10/20,925,2025/10/20,0.03945934940,0.00007605345
-104.918269896093,39.6053753695569,"6","16","37","03","0","6163703227","227",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_227.pdf,AC,2022/02/02,AC,2025/10/20,726,2025/10/20,0.03279547689,0.00005204269
-104.927535552965,39.6059442313428,"6","16","37","03","0","6163703209","209",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_209.pdf,AC,2022/02/02,AC,2025/10/20,1033,2025/10/20,0.03334213525,0.00006814818
-104.954919792885,39.6056727796031,"6","16","38","03","0","6163803127","127",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_127.pdf,AC,2022/02/02,AC,2025/10/20,692,2025/10/20,0.03228442944,0.00005957641
-104.937905622722,39.6045620031633,"6","16","37","03","1","6163703208","208",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_208.pdf,AC,2022/02/02,AC,2025/10/20,1162,2025/10/20,0.05410538164,0.00009638647
-104.94638433304,39.6056590623311,"6","16","38","03","1","6163803140","140",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_140.pdf,AC,2022/02/02,AC,2025/10/20,757,2025/10/20,0.03145838485,0.00006085421
-104.968062236599,39.6033446343465,"6","16","38","03","0","6163803180","180",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_180.pdf,AC,2022/02/02,AC,2025/10/20,1501,2025/10/20,0.07152428659,0.00019482112
-104.844519903678,39.599342941259,"6","27","37","03","0","6273703244","244",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_244.pdf,AC,2022/02/02,AC,2025/10/20,1519,2025/10/20,0.14073574491,0.00038960609
-104.878914428657,39.601796698709,"6","26","37","03","0","6263703248","248",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_248.pdf,AC,2022/02/02,AC,2025/10/20,674,2025/10/20,0.03260493038,0.00002432478
-104.884975301795,39.6001068819142,"6","26","37","03","0","6263703234","234",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_234.pdf,AC,2022/02/02,AC,2025/10/20,1463,2025/10/20,0.12798774567,0.00029738545
-104.930563026439,39.5985688461526,"6","16","37","03","0","6163703210","210",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_210.pdf,AC,2022/02/02,AC,2025/10/20,1654,2025/10/20,0.05646856409,0.00011104130
-104.768554230652,39.5823217918269,"6","27","37","03","1","6273703213","213",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_213.pdf,AC,2022/02/02,AC,2025/10/20,1534,2025/10/20,0.12933956615,0.00058757920
-104.992188431138,39.5996896839973,"6","16","38","03","0","6163803166","166",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_166.pdf,AC,2022/02/02,AC,2025/10/20,462,2025/10/20,0.03912838710,0.00005657079
-104.900133725247,39.5990226040693,"6","27","37","03","0","6273703233","233",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_233.pdf,AC,2022/02/02,AC,2025/10/20,1051,2025/10/20,0.03744957098,0.00005551017
-104.907998526251,39.5984692667898,"6","16","37","03","0","6163703226","226",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_226.pdf,AC,2022/02/02,AC,2025/10/20,732,2025/10/20,0.03222563716,0.00005278105
-104.917005532972,39.5988030741252,"6","16","37","03","0","6163703225","225",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_225.pdf,AC,2022/02/02,AC,2025/10/20,987,2025/10/20,0.05021520618,0.00008330920
-104.949826823973,39.5987071030624,"6","16","38","03","0","6163803145","145",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_145.pdf,AC,2022/02/02,AC,2025/10/20,1186,2025/10/20,0.05321808854,0.00012188833
-105.00181053617,39.5978419593119,"6","16","38","03","0","6163803165","165",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_165.pdf,AC,2022/02/02,AC,2025/10/20,1064,2025/10/20,0.03713424656,0.00008142260
-104.982898667486,39.5984754198147,"6","16","38","03","0","6163803179","179",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_179.pdf,AC,2022/02/02,AC,2025/10/20,707,2025/10/20,0.04263468660,0.00006535458
-105.017824988086,39.5883411342178,"6","16","38","03","0","6163803155","155",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_155.pdf,AC,2022/02/02,AC,2025/10/20,1233,2025/10/20,0.07418012097,0.00015560454
-104.972016120774,39.5983949482799,"6","16","38","03","0","6163803182","182",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_182.pdf,AC,2022/02/02,AC,2025/10/20,967,2025/10/20,0.03562888184,0.00007294183
-104.992779632438,39.5936300543862,"6","16","38","03","0","6163803167","167",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_167.pdf,AC,2022/02/02,AC,2025/10/20,955,2025/10/20,0.03531308097,0.00006388044
-104.784086786056,39.5875565216265,"6","27","37","03","0","6273703207","207",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_207.pdf,AC,2022/02/02,AC,2025/10/20,622,2025/10/20,0.07541570700,0.00031300095
-105.002711779362,39.5872236637321,"6","16","38","03","0","6163803168","168",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_168.pdf,AC,2022/02/02,AC,2025/10/20,991,2025/10/20,0.04644649696,0.00012121648
-104.888899332089,39.5909248189402,"6","27","37","03","0","6273703236","236",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_236.pdf,AC,2022/02/02,AC,2025/10/20,675,2025/10/20,0.03934110499,0.00007838998
-104.899196505881,39.5916456086147,"6","27","37","03","0","6273703235","235",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_235.pdf,AC,2022/02/02,AC,2025/10/20,728,2025/10/20,0.03426247332,0.00007131844
-104.907511422114,39.591921581494,"6","16","37","03","0","6163703224","224",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_224.pdf,AC,2022/02/02,AC,2025/10/20,899,2025/10/20,0.02627500951,0.00004328720
-104.949714110606,39.5932109182776,"6","16","38","03","0","6163803197","197",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_197.pdf,AC,2022/02/02,AC,2025/10/20,736,2025/10/20,0.03834819005,0.00005402530
-104.917507577023,39.5921257914593,"6","16","37","03","0","6163703223","223",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_223.pdf,AC,2022/02/02,AC,2025/10/20,1108,2025/10/20,0.03861853080,0.00006666403
-104.936847143349,39.5915130349722,"6","16","37","03","0","6163703211","211",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_211.pdf,AC,2022/02/02,AC,2025/10/20,949,2025/10/20,0.03234453214,0.00006417597
-104.927767544339,39.5915594794935,"6","16","37","03","0","6163703212","212",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_212.pdf,AC,2022/02/02,AC,2025/10/20,1293,2025/10/20,0.03275970911,0.00006606519
-104.969850262442,39.5915968695961,"6","16","38","03","0","6163803183","183",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_183.pdf,AC,2022/02/02,AC,2025/10/20,1369,2025/10/20,0.05156360919,0.00012537960
-104.95101298468,39.590630578487,"6","16","38","03","0","6163803196","196",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_196.pdf,AC,2022/02/02,AC,2025/10/20,654,2025/10/20,0.05343018270,0.00006809262
-104.98321334354,39.592088342721,"6","16","38","03","0","6163803178","178",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_178.pdf,AC,2022/02/02,AC,2025/10/20,926,2025/10/20,0.03692485685,0.00005756394
-105.011941876204,39.5913953180272,"6","16","38","03","0","6163803156","156",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_156.pdf,AC,2022/02/02,AC,2025/10/20,1175,2025/10/20,0.04788977759,0.00013182652
-104.956379423412,39.5842889096876,"6","16","38","03","0","6163803194","194",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_194.pdf,AC,2022/02/02,AC,2025/10/20,1258,2025/10/20,0.04194477084,0.00006221312
-104.993014179572,39.5855291171116,"6","16","38","03","0","6163803169","169",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_169.pdf,AC,2022/02/02,AC,2025/10/20,1132,2025/10/20,0.04314226839,0.00009150889
-104.908013021759,39.5855684134886,"6","16","37","03","0","6163703222","222",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_222.pdf,AC,2022/02/02,AC,2025/10/20,959,2025/10/20,0.03366258568,0.00005650800
-104.916525771161,39.584510491999,"6","16","37","03","0","6163703221","221",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_221.pdf,AC,2022/02/02,AC,2025/10/20,817,2025/10/20,0.04455260987,0.00010473743
-104.963872959813,39.5846702362156,"6","16","38","03","0","6163803185","185",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_185.pdf,AC,2022/02/02,AC,2025/10/20,960,2025/10/20,0.03775190452,0.00005695489
-104.947516396825,39.5849696100329,"6","16","38","03","0","6163803195","195",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_195.pdf,AC,2022/02/02,AC,2025/10/20,1059,2025/10/20,0.04621159423,0.00008825115
-104.97030250161,39.5848841642893,"6","16","38","03","0","6163803184","184",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_184.pdf,AC,2022/02/02,AC,2025/10/20,726,2025/10/20,0.03178429960,0.00005338558
-104.980609208011,39.5853562482786,"6","16","38","03","0","6163803177","177",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_177.pdf,AC,2022/02/02,AC,2025/10/20,997,2025/10/20,0.04682279848,0.00007806217
-104.926908866558,39.5844171757536,"6","16","37","03","0","6163703214","214",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_214.pdf,AC,2022/02/02,AC,2025/10/20,883,2025/10/20,0.03308279851,0.00006215130
-104.885776293875,39.5834550239718,"6","27","37","03","0","6273703238","238",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_238.pdf,AC,2022/02/02,AC,2025/10/20,911,2025/10/20,0.06012179305,0.00009603768
-104.936379464966,39.5842118124688,"6","16","37","03","0","6163703148","148",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_148.pdf,AC,2022/02/02,AC,2025/10/20,1057,2025/10/20,0.03955102282,0.00007725175
-104.897276732979,39.584749813423,"6","27","37","03","0","6273703237","237",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_237.pdf,AC,2022/02/02,AC,2025/10/20,1221,2025/10/20,0.04921048207,0.00009058503
-104.908956165647,39.5772623144692,"6","16","37","03","0","6163703220","220",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_220.pdf,AC,2022/02/02,AC,2025/10/20,903,2025/10/20,0.03391063481,0.00006162837
-104.918346043178,39.5769125687143,"6","16","37","03","0","6163703219","219",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_219.pdf,AC,2022/02/02,AC,2025/10/20,1173,2025/10/20,0.03297520698,0.00006669345
-105.015024068595,39.577447950722,"6","16","38","03","0","6163803171","171",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_171.pdf,AC,2022/02/02,AC,2025/10/20,1534,2025/10/20,0.05808773966,0.00011509218
-104.926952787225,39.5760679606841,"6","16","37","03","0","6163703181","181",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_181.pdf,AC,2022/02/02,AC,2025/10/20,931,2025/10/20,0.04080836713,0.00007450370
-104.933876535424,39.5727225470379,"6","16","37","03","0","6163703157","157",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_157.pdf,AC,2022/02/02,AC,2025/10/20,709,2025/10/20,0.06419553477,0.00017777236
-104.965737809241,39.5773772593465,"6","16","38","03","0","6163803187","187",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_187.pdf,AC,2022/02/02,AC,2025/10/20,938,2025/10/20,0.03868138891,0.00007198898
-104.953949857015,39.5774263505738,"6","16","38","03","0","6163803193","193",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_193.pdf,AC,2022/02/02,AC,2025/10/20,885,2025/10/20,0.03557674341,0.00005980143
-104.944915967567,39.5751780362685,"6","16","38","03","0","6163803192","192",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_192.pdf,AC,2022/02/02,AC,2025/10/20,1111,2025/10/20,0.03863484920,0.00007753687
-104.974884526851,39.5768261077693,"6","16","38","03","0","6163803186","186",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_186.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.03197279183,0.00005719135
-104.995500304736,39.5787667401446,"6","16","38","03","0","6163803172","172",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_172.pdf,AC,2022/02/02,AC,2025/10/20,850,2025/10/20,0.04687834328,0.00005807119
-104.99922739153,39.575636454553,"6","16","38","03","0","6163803174","174",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_174.pdf,AC,2022/02/02,AC,2025/10/20,724,2025/10/20,0.04564013655,0.00007255068
-104.957307633123,39.5713736371873,"6","16","38","03","0","6163803190","190",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_190.pdf,AC,2022/02/02,AC,2025/10/20,1309,2025/10/20,0.03729616144,0.00006897533
-104.949004454216,39.5695423409493,"6","16","38","03","1","6163803191","191",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_191.pdf,AC,2022/02/02,AC,2025/10/20,905,2025/10/20,0.03921609549,0.00006553034
-104.908986382203,39.5700827585135,"6","16","37","03","0","6163703218","218",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_218.pdf,AC,2022/02/02,AC,2025/10/20,954,2025/10/20,0.03616040627,0.00007443761
-104.918294201864,39.5696492002258,"6","16","37","03","0","6163703217","217",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_217.pdf,AC,2022/02/02,AC,2025/10/20,882,2025/10/20,0.03476737696,0.00006847049
-104.749669494176,39.6129759567691,"6","27","61","03","0","6276103332","332",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_332.pdf,AC,2022/02/02,AC,2025/10/20,1104,2025/10/20,0.03648832373,0.00006610185
-104.748422470341,39.6190128411741,"6","27","61","03","0","6276103339","339",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_339.pdf,AC,2022/02/02,AC,2025/10/20,1321,2025/10/20,0.03996707780,0.00006701256
-104.743040528191,39.621342603975,"6","27","61","03","0","6276103338","338",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_338.pdf,AC,2022/02/02,AC,2025/10/20,1048,2025/10/20,0.03707206180,0.00005211044
-104.763735205765,39.60514118803,"6","27","61","03","0","6276103283","283",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_283.pdf,AC,2022/02/02,AC,2025/10/20,1048,2025/10/20,0.05395984072,0.00010752676
-104.85226701218,39.7290894005001,"6","28","42","03","0","6284203508","508",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_508.pdf,AC,2022/02/02,AC,2025/10/20,794,2025/10/20,0.03601763753,0.00007321055
-104.918009423292,39.6313760108786,"6","26","03","03","0","6260303135","135",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_135.pdf,AC,2022/02/02,AC,2025/10/20,392,2025/10/20,0.04776840739,0.00013613471
-104.941100879823,39.6313826345044,"6","26","03","03","0","6260303133","133",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_133.pdf,AC,2022/02/02,AC,2025/10/20,1023,2025/10/20,0.10310042263,0.00053360360
-104.941635987848,39.6167549272739,"6","26","37","03","0","6263703204","204",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_204.pdf,AC,2022/02/02,AC,2025/10/20,1672,2025/10/20,0.10741906242,0.00054797528
-105.03544595699,39.5992774308005,"6","16","38","03","0","6163803149","149",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_149.pdf,AC,2022/02/02,AC,2025/10/20,1499,2025/10/20,0.08469805979,0.00028188075
-104.743823595858,39.5851874127107,"6","27","37","03","0","6273703216","216",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_216.pdf,AC,2022/02/02,AC,2025/10/20,306,2025/10/20,0.09286478387,0.00015971695
-104.734594881294,39.5917379143969,"6","27","61","03","0","6276103329","329",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_329.pdf,AC,2022/02/02,AC,2025/10/20,1388,2025/10/20,0.08281422590,0.00013863465
-104.712687708242,39.5940070884376,"6","27","61","03","0","6276103380","380",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_380.pdf,AC,2022/02/02,AC,2025/10/20,1108,2025/10/20,0.04249268859,0.00011213659
-104.898811126455,39.5763456377098,"6","27","37","03","0","6273703239","239",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_239.pdf,AC,2022/02/02,AC,2025/10/20,890,2025/10/20,0.04022323182,0.00006074594
-104.729526497255,39.5816557505108,"6","27","61","03","0","6276103327","327",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_327.pdf,AC,2022/02/02,AC,2025/10/20,1280,2025/10/20,0.09017665027,0.00017057959
-104.731713570495,39.620468433549,"4","27","61","03","0","4276103337","337",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_337.pdf,AC,2022/02/02,AC,2025/10/20,1502,2025/10/20,0.04888109488,0.00011750092
-104.796554256916,39.6259129317429,"6","27","61","03","0","6276103288","288",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_288.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.01473907340,0.00001320721
-104.796909456524,39.5920477528548,"6","27","37","03","0","6273703206","206",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_206.pdf,AC,2022/02/02,AC,2025/10/20,46,2025/10/20,0.03751287801,0.00004650397
-104.826116653922,39.627617828181,"6","27","40","03","0","6274003272","272",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_272.pdf,AC,2022/02/02,AC,2025/10/20,560,2025/10/20,0.03875998125,0.00003899976
-104.793236105865,39.6256874275669,"6","27","61","03","0","6276103289","289",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_289.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.01104871778,0.00000665509
-104.66942097991,39.6457561447796,"6","28","36","03","0","6283603349","349",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_349.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.06700895300,0.00027746768
-104.647395425678,39.7245682917581,"4","28","36","03","1","4283603361","361",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_361.pdf,AC,2022/02/02,AC,2025/10/20,1713,2025/10/20,0.19530885635,0.00077914389
-105.027470381353,39.6386713197424,"6","26","03","03","0","6260303103","103",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_103.pdf,AC,2022/02/02,AC,2025/10/20,869,2025/10/20,0.04109523911,0.00006920927
-104.959744149763,39.6549104107193,"6","26","03","03","0","6260303113","113",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_113.pdf,AC,2022/02/02,AC,2025/10/20,749,2025/10/20,0.03056610426,0.00003832649
-104.970861752792,39.6610737205068,"6","26","03","03","0","6260303109","109",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_109.pdf,AC,2022/02/02,AC,2025/10/20,677,2025/10/20,0.02982210899,0.00004673350
-104.963242914017,39.6588829819085,"6","26","03","03","0","6260303110","110",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_110.pdf,AC,2022/02/02,AC,2025/10/20,530,2025/10/20,0.02596498398,0.00003388351
