X,Y,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,COLO_PREC,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area
-104.959223976253,39.6456909048568,"6","26","03","03","0","6260303132","132",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_132.pdf,AC,2022/02/02,AC,2025/10/20,1142,2025/10/20,0.10557873186,0.00053244260
-105.048855006666,39.6235381869819,"6","16","38","03","0","6163803141","141",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_141.pdf,AC,2022/02/02,AC,2025/10/20,477,2025/10/20,0.05293442590,0.00014718219
-105.044172454511,39.6136631125837,"6","16","38","03","0","6163803144","144",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_144.pdf,AC,2022/02/02,AC,2025/10/20,841,2025/10/20,0.05864685039,0.00013000616
-105.041517202096,39.5736134524941,"6","16","38","03","0","6163803170","170",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_170.pdf,AC,2022/02/02,AC,2025/10/20,1323,2025/10/20,0.07957125749,0.00036269380
-105.018616982154,39.5703900635071,"6","16","38","03","0","6163803176","176",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_176.pdf,AC,2022/02/02,AC,2025/10/20,1391,2025/10/20,0.08624885219,0.00021503597
-104.991236400347,39.569806427996,"6","16","38","03","0","6163803175","175",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_175.pdf,AC,2022/02/02,AC,2025/10/20,994,2025/10/20,0.07943015034,0.00020829957
-104.983423384256,39.5785773232205,"6","16","38","03","0","6163803173","173",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_173.pdf,AC,2022/02/02,AC,2025/10/20,1497,2025/10/20,0.04800573054,0.00010552590
-104.96548930604,39.5701676229361,"6","16","38","03","0","6163803189","189",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_189.pdf,AC,2022/02/02,AC,2025/10/20,1115,2025/10/20,0.04073346912,0.00007657759
-104.973729436298,39.5699657971478,"6","16","38","03","0","6163803188","188",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_188.pdf,AC,2022/02/02,AC,2025/10/20,658,2025/10/20,0.03176633789,0.00004490805
-104.889187401842,39.570367881822,"6","27","37","03","0","6273703242","242",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_242.pdf,AC,2022/02/02,AC,2025/10/20,747,2025/10/20,0.03074283685,0.00005437614
-104.899049938855,39.5696867117905,"6","27","37","03","0","6273703241","241",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_241.pdf,AC,2022/02/02,AC,2025/10/20,1056,2025/10/20,0.04789482282,0.00008589649
-104.883012846511,39.5741611662386,"6","27","37","03","0","6273703240","240",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_240.pdf,AC,2022/02/02,AC,2025/10/20,1822,2025/10/20,0.07483673916,0.00023740405
-104.834036324228,39.5792874752998,"6","27","37","03","0","6273703243","243",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_243.pdf,AC,2022/02/02,AC,2025/10/20,1668,2025/10/20,0.16544487026,0.00135790609
-104.748872224512,39.5710345227987,"6","27","61","03","1","6276103215","215",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_215.pdf,AC,2022/02/02,AC,2025/10/20,1351,2025/10/20,0.16125727194,0.00064232671
-103.927304783685,39.6496515965671,"4","21","56","03","0","4215603365","365",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_365.pdf,AC,2022/02/02,AC,2025/10/20,1082,2025/10/20,1.27990358626,0.07609648614
-104.900090383333,39.6849343003334,"6","32","09","03","0","6320903402","402",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_402.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.01081393336,0.00000452230
-104.883895046481,39.6817099241559,"6","26","09","03","0","6260903410","410",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_410.pdf,AC,2022/02/02,AC,2025/10/20,1328,2025/10/20,0.06838222018,0.00013054643
-104.888400029754,39.6782020388219,"6","26","09","03","0","6260903406","406",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_406.pdf,AC,2022/02/02,AC,2025/10/20,573,2025/10/20,0.02761998626,0.00004716033
-104.898325256778,39.693795837755,"6","26","09","03","0","6260903401","401",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_401.pdf,AC,2022/02/02,AC,2025/10/20,1193,2025/10/20,0.05188941498,0.00005729902
-104.896582346251,39.6772995750799,"6","26","09","03","1","6260903403","403",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_403.pdf,AC,2022/02/02,AC,2025/10/20,797,2025/10/20,0.03782390757,0.00004951043
-104.906138967865,39.6807684725546,"6","32","09","03","1","6320903415","415",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_415.pdf,AC,2022/02/02,AC,2025/10/20,186,2025/10/20,0.03581985098,0.00002160208
-104.719644354344,39.7172156592757,"6","28","36","03","0","6283603502","502",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_502.pdf,AC,2022/02/02,AC,2025/10/20,2970,2025/10/20,0.16881000490,0.00145192176
-104.858628663272,39.6194752343003,"6","26","37","03","1","6263703252","252",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_252.pdf,AC,2022/02/02,AC,2025/10/20,1493,2025/10/20,0.07282987781,0.00020213364
-104.858578678146,39.6124281670889,"6","26","37","03","0","6263703251","251",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_251.pdf,AC,2022/02/02,AC,2025/10/20,1551,2025/10/20,0.05476912558,0.00009457695
-104.782061489257,39.6068522696274,"6","27","61","03","0","6276103282","282",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_282.pdf,AC,2022/02/02,AC,2025/10/20,1644,2025/10/20,0.04910258001,0.00011417147
-104.866289705365,39.6078163867751,"6","26","37","03","0","6263703250","250",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_250.pdf,AC,2022/02/02,AC,2025/10/20,1040,2025/10/20,0.05115448537,0.00006677523
-104.871137946995,39.6020303365543,"6","26","37","03","0","6263703247","247",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_247.pdf,AC,2022/02/02,AC,2025/10/20,1617,2025/10/20,0.03615211531,0.00008023909
-104.757866905494,39.5998233191475,"6","27","61","03","1","6276103267","267",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_267.pdf,AC,2022/02/02,AC,2025/10/20,1747,2025/10/20,0.10030328490,0.00023982011
-104.80800866997,39.5849289473891,"6","27","37","03","0","6273703259","259",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_259.pdf,AC,2022/02/02,AC,2025/10/20,1810,2025/10/20,0.08434051148,0.00016345430
-104.698327257282,39.5833426382119,"6","27","61","03","0","6276103354","354",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_354.pdf,AC,2022/02/02,AC,2025/10/20,1818,2025/10/20,0.06650904893,0.00017839048
-104.705049913448,39.6050673912949,"6","27","61","03","1","6276103352","352",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_352.pdf,AC,2022/02/02,AC,2025/10/20,2405,2025/10/20,0.08512467660,0.00031586376
-104.801545140683,39.6052356059484,"6","27","61","03","1","6276103257","257",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_257.pdf,AC,2022/02/02,AC,2025/10/20,1332,2025/10/20,0.07907614273,0.00022898376
-104.796837661911,39.573280920959,"6","27","37","03","0","6273703260","260",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_260.pdf,AC,2022/02/02,AC,2025/10/20,2078,2025/10/20,0.07107534721,0.00022700704
-104.747658409012,39.6270729693685,"4","27","40","03","0","4274003370","370",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_370.pdf,AC,2022/02/02,AC,2025/10/20,1743,2025/10/20,0.04806968551,0.00008427897
-104.751803467004,39.6630517868255,"6","28","36","03","0","6283603371","371",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_371.pdf,AC,2022/02/02,AC,2025/10/20,1061,2025/10/20,0.05666904246,0.00008613301
-104.681584325571,39.6044775236275,"6","27","56","03","1","6275603373","373",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_373.pdf,AC,2022/02/02,AC,2025/10/20,1305,2025/10/20,0.07035433430,0.00013803254
-104.811401519816,39.603929657056,"6","27","37","03","0","6273703284","284",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_284.pdf,AC,2022/02/02,AC,2025/10/20,944,2025/10/20,0.05903360180,0.00010218290
-104.776209442953,39.6000603478858,"6","27","61","03","0","6276103285","285",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_285.pdf,AC,2022/02/02,AC,2025/10/20,823,2025/10/20,0.03530653068,0.00005579796
-104.742361078357,39.6028985377602,"6","27","61","03","0","6276103265","265",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_265.pdf,AC,2022/02/02,AC,2025/10/20,735,2025/10/20,0.06300001173,0.00013631456
-104.744401563479,39.6338999784005,"4","27","40","03","0","4274003369","369",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_369.pdf,AC,2022/02/02,AC,2025/10/20,2313,2025/10/20,0.06106854252,0.00015776826
-104.705548428216,39.6924129162998,"6","28","36","03","0","6283603562","562",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_562.pdf,AC,2022/02/02,AC,2025/10/20,1995,2025/10/20,0.05655014845,0.00014529398
-104.694361001401,39.7299290590806,"6","28","36","03","0","6283603561","561",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_561.pdf,AC,2022/02/02,AC,2025/10/20,1921,2025/10/20,0.13351561579,0.00068304226
-104.698531797663,39.5712004049306,"6","27","61","03","0","6276103266","266",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_266.pdf,AC,2022/02/02,AC,2025/10/20,1760,2025/10/20,0.06899793217,0.00019697007
-104.715271659983,39.582623510302,"6","27","61","03","0","6276103375","375",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_375.pdf,AC,2022/02/02,AC,2025/10/20,1619,2025/10/20,0.05194659978,0.00011726935
-104.734391560342,39.6104353555125,"4","27","61","03","1","4276103334","334",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_334.pdf,AC,2022/02/02,AC,2025/10/20,1497,2025/10/20,0.05348471921,0.00008521268
-104.726863568955,39.5985522609725,"6","27","61","03","0","6276103330","330",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_330.pdf,AC,2022/02/02,AC,2025/10/20,1970,2025/10/20,0.08696747247,0.00019572035
-104.724640406655,39.6090182384545,"4","27","61","03","0","4276103335","335",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_335.pdf,AC,2022/02/02,AC,2025/10/20,1801,2025/10/20,0.04770227125,0.00008512325
-104.721769900128,39.6181639073057,"4","27","61","03","0","4276103336","336",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_336.pdf,AC,2022/02/02,AC,2025/10/20,1597,2025/10/20,0.03940251853,0.00007711648
-104.71904339485,39.6065934904839,"4","27","61","03","0","4276103368","368",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_368.pdf,AC,2022/02/02,AC,2025/10/20,739,2025/10/20,0.03529912704,0.00004304290
-104.708304563114,39.6248082124492,"6","27","61","03","0","6276103351","351",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_351.pdf,AC,2022/02/02,AC,2025/10/20,2119,2025/10/20,0.06906151234,0.00020658346
-104.72339327743,39.6305204114298,"4","27","40","03","1","4274003387","387",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_387.pdf,AC,2022/02/02,AC,2025/10/20,1319,2025/10/20,0.06381571025,0.00011534390
-104.697241800584,39.6313883792712,"4","27","61","03","1","4276103350","350",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_350.pdf,AC,2022/02/02,AC,2025/10/20,6,2025/10/20,0.15682221889,0.00046473081
-104.664243960793,39.6535178624588,"4","28","36","03","1","4283603358","358",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_358.pdf,AC,2022/02/02,AC,2025/10/20,3,2025/10/20,0.33288481245,0.00324932776
-104.72300724247,39.6911916482849,"6","28","36","03","0","6283603501","501",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_501.pdf,AC,2022/02/02,AC,2025/10/20,776,2025/10/20,0.13788973878,0.00052059540
-104.76006260716,39.6785775920947,"6","28","36","03","1","6283603311","311",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_311.pdf,AC,2022/02/02,AC,2025/10/20,1270,2025/10/20,0.03976861788,0.00009023896
-104.728211364493,39.6699941720546,"6","28","36","03","0","6283603344","344",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_344.pdf,AC,2022/02/02,AC,2025/10/20,2231,2025/10/20,0.17629764537,0.00110246816
-104.759915049226,39.7069545422819,"6","28","36","03","1","6283603551","551",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_551.pdf,AC,2022/02/02,AC,2025/10/20,929,2025/10/20,0.20512391590,0.00161469053
-104.759986157748,39.690101573344,"6","28","36","03","0","6283603557","557",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_557.pdf,AC,2022/02/02,AC,2025/10/20,1840,2025/10/20,0.05856537103,0.00017622457
-104.768586774885,39.6877229319962,"6","28","36","03","0","6283603556","556",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_556.pdf,AC,2022/02/02,AC,2025/10/20,1607,2025/10/20,0.04305790553,0.00009503902
-104.76866387057,39.6737406866123,"6","28","40","03","1","6284003310","310",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_310.pdf,AC,2022/02/02,AC,2025/10/20,1093,2025/10/20,0.03198291310,0.00006068321
-104.764057397016,39.6682278218113,"6","28","40","03","0","6284003312","312",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_312.pdf,AC,2022/02/02,AC,2025/10/20,1898,2025/10/20,0.05655932100,0.00009806324
-104.350743393097,39.6513737119788,"4","21","56","03","1","4215603363","363",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_363.pdf,AC,2022/02/02,AC,2025/10/20,2043,2025/10/20,0.61018892034,0.02280338921
-105.02956703285,39.6494485870838,"6","26","03","03","0","6260303101","101",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_101.pdf,AC,2022/02/02,AC,2025/10/20,1610,2025/10/20,0.04887845784,0.00012356439
-105.014334137337,39.6468168498723,"6","26","03","03","0","6260303102","102",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_102.pdf,AC,2022/02/02,AC,2025/10/20,1389,2025/10/20,0.11596688347,0.00049006895
-104.550390270098,39.6430165098359,"4","27","56","03","1","4275603357","357",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_357.pdf,AC,2022/02/02,AC,2025/10/20,731,2025/10/20,0.79345720080,0.01717839970
-104.660102543535,39.5716461754191,"6","27","61","03","1","6276103388","388",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_388.pdf,AC,2022/02/02,AC,2025/10/20,1439,2025/10/20,0.09280640679,0.00034585629
-104.878784604814,39.6928863099733,"6","26","09","03","0","6260903408","408",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_408.pdf,AC,2022/02/02,AC,2025/10/20,927,2025/10/20,0.02862281158,0.00005042144
-104.689992287679,39.5996900926206,"6","27","61","03","1","6276103378","378",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_378.pdf,AC,2022/02/02,AC,2025/10/20,1982,2025/10/20,0.06225350477,0.00011612559
-104.866837140944,39.5815318563576,"6","27","37","03","0","6273703286","286",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_286.pdf,AC,2022/02/02,AC,2025/10/20,2051,2025/10/20,0.10904724476,0.00051971256
-104.735938578144,39.5884688113159,"6","27","61","03","0","6276103379","379",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_379.pdf,AC,2022/02/02,AC,2025/10/20,1073,2025/10/20,0.05494998936,0.00008753660
-104.738696678478,39.6463249878577,"4","28","40","03","0","4284003343","343",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_343.pdf,AC,2022/02/02,AC,2025/10/20,1435,2025/10/20,0.04966058889,0.00010293036
-104.748366048121,39.6492522486827,"4","28","40","03","1","4284003318","318",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_318.pdf,AC,2022/02/02,AC,2025/10/20,1100,2025/10/20,0.03438818556,0.00006681469
-104.886912042536,39.6930165473224,"6","26","09","03","0","6260903409","409",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_409.pdf,AC,2022/02/02,AC,2025/10/20,1648,2025/10/20,0.03224511555,0.00006647532
-104.700219499404,39.5914767477793,"6","27","61","03","0","6276103353","353",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_353.pdf,AC,2022/02/02,AC,2025/10/20,1195,2025/10/20,0.04654331121,0.00011246661
-104.692489630573,39.7183572174908,"6","28","36","03","0","6283603563","563",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_563.pdf,AC,2022/02/02,AC,2025/10/20,1930,2025/10/20,0.04786177341,0.00013694654
-104.712555264495,39.5730463136453,"6","27","61","03","0","6276103268","268",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_268.pdf,AC,2022/02/02,AC,2025/10/20,1422,2025/10/20,0.05912907871,0.00016307795
-104.673391080318,39.5884001139646,"6","27","56","03","1","6275603355","355",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_355.pdf,AC,2022/02/02,AC,2025/10/20,2591,2025/10/20,0.06152960659,0.00018809521
-104.673711871741,39.6172202127558,"6","27","56","03","1","6275603372","372",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_372.pdf,AC,2022/02/02,AC,2025/10/20,978,2025/10/20,0.24388200559,0.00122932920
-104.980725545707,39.6515608919064,"6","26","03","03","0","6260303117","117",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_117.pdf,AC,2022/02/02,AC,2025/10/20,1426,2025/10/20,0.04020854264,0.00004736202
-104.462255062957,39.6276978696473,"4","27","56","03","1","4275603366","366",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_366.pdf,AC,2022/02/02,AC,2025/10/20,502,2025/10/20,0.57460918663,0.01277202071
-105.048249361205,39.5957241574648,"6","16","38","03","0","6163803147","147",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_147.pdf,AC,2022/02/02,AC,2025/10/20,1511,2025/10/20,0.07989356834,0.00019217352
-105.048264452227,39.606308228409,"6","16","38","03","0","6163803146","146",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_146.pdf,AC,2022/02/02,AC,2025/10/20,840,2025/10/20,0.04709531094,0.00007569345
-104.861969668617,39.6029880892412,"6","26","37","03","0","6263703246","246",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_246.pdf,AC,2022/02/02,AC,2025/10/20,1122,2025/10/20,0.04189638360,0.00005833237
-104.730309863908,39.6457225703729,"6","28","36","03","1","6283603342","342",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_342.pdf,AC,2022/02/02,AC,2025/10/20,2028,2025/10/20,0.04756970268,0.00013465736
-104.73109456403,39.6319390780613,"4","27","40","03","1","4274003340","340",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_340.pdf,AC,2022/02/02,AC,2025/10/20,2374,2025/10/20,0.04631768116,0.00013991333
-104.700588964748,39.6211066971423,"6","27","61","03","1","6276103385","385",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_385.pdf,AC,2022/02/02,AC,2025/10/20,865,2025/10/20,0.05011872618,0.00007987546
-104.685220646779,39.5896038805219,"6","27","61","03","1","6276103383","383",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_383.pdf,AC,2022/02/02,AC,2025/10/20,1445,2025/10/20,0.06140490668,0.00017683145
-104.665628691757,39.5904886853851,"6","27","56","03","1","6275603384","384",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_384.pdf,AC,2022/02/02,AC,2025/10/20,1500,2025/10/20,0.07661253534,0.00014429131
-104.683383250212,39.5742079305454,"6","27","61","03","1","6276103377","377",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_377.pdf,AC,2022/02/02,AC,2025/10/20,1202,2025/10/20,0.09100413115,0.00025952170
-104.807435635092,39.5911405591396,"6","27","37","03","1","6273703256","256",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_256.pdf,AC,2022/02/02,AC,2025/10/20,493,2025/10/20,0.04981394015,0.00010771507
-104.816710868081,39.5995735686412,"6","27","37","03","1","6273703287","287",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_287.pdf,AC,2022/02/02,AC,2025/10/20,197,2025/10/20,0.05481726226,0.00014068976
-104.769786738306,39.6800989804064,"6","28","36","03","1","6283603322","322",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_322.pdf,AC,2022/02/02,AC,2025/10/20,628,2025/10/20,0.02409336210,0.00002285714
-104.757002294459,39.6709715421739,"6","28","40","03","1","6284003386","386",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_386.pdf,AC,2022/02/02,AC,2025/10/20,992,2025/10/20,0.04227772430,0.00004730118
-104.979561633272,39.6206459475149,"6","26","37","03","1","6263703198","198",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_198.pdf,AC,2022/02/02,AC,2025/10/20,62,2025/10/20,0.01686997832,0.00000437496
-104.938993993955,39.5677144351134,"6","16","37","03","1","6163703199","199",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_199.pdf,AC,2022/02/02,AC,2025/10/20,219,2025/10/20,0.02629839154,0.00001844073
-104.735231275019,39.6155055961293,"4","27","61","03","1","4276103382","382",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_382.pdf,AC,2022/02/02,AC,2025/10/20,638,2025/10/20,0.02953357710,0.00003392428
-104.647713658525,39.6904562310366,"6","28","36","03","1","6283603360","360",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_360.pdf,AC,2022/02/02,AC,2025/10/20,1503,2025/10/20,0.40194945320,0.00477731587
-104.636097635072,39.7327056642568,"6","28","36","03","1","6283603359","359",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_359.pdf,AC,2022/02/02,AC,2025/10/20,2,2025/10/20,0.12133908971,0.00039907094
-104.576173589515,39.6964834619116,"4","28","56","03","1","4285603362","362",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_362.pdf,AC,2022/02/02,AC,2025/10/20,516,2025/10/20,0.47557269122,0.00647372922
-104.443025703382,39.7306768728951,"4","21","56","03","1","4215603348","348",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_348.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.06711780210,0.00027779264
-104.75303950042,39.6508401573634,"6","28","40","03","1","6284003389","389",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_389.pdf,AC,2022/02/02,AC,2025/10/20,108,2025/10/20,0.01077217313,0.00000568800
-104.877852498652,39.6492860192124,"6","27","03","03","1","6270303258","258",https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_258.pdf,AC,2022/02/02,AC,2025/10/20,825,2025/10/20,0.02564063931,0.00003328572
