Precinct,Voters,Nearest VSPC,Distance to Nearest VSPC (mi.),Assigned VSPC,Distance to Assigned VSPC (mi.),Distance Difference (mi.),Reassigned,Voters Assigned,Precincts Assigned,Address,City,State,Zip,Precinct Map URL
211,938,Cherry Creek School District Instructional Support Facility,0.84,Cherry Creek School District Instructional Support Facility,0.84,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_211.pdf
212,1284,Cherry Creek School District Instructional Support Facility,1.03,Cherry Creek School District Instructional Support Facility,1.03,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_212.pdf
214,876,Cherry Creek School District Instructional Support Facility,0.73,Cherry Creek School District Instructional Support Facility,0.73,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_214.pdf
217,857,Cherry Creek School District Instructional Support Facility,1.29,Cherry Creek School District Instructional Support Facility,1.29,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_217.pdf
219,1166,Cherry Creek School District Instructional Support Facility,1.11,Cherry Creek School District Instructional Support Facility,1.11,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_219.pdf
221,822,Cherry Creek School District Instructional Support Facility,1.24,Cherry Creek School District Instructional Support Facility,1.24,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_221.pdf
223,1060,Cherry Creek School District Instructional Support Facility,1.44,Cherry Creek School District Instructional Support Facility,1.44,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_223.pdf
225,973,Cherry Creek School District Instructional Support Facility,1.78,Cherry Creek School District Instructional Support Facility,1.78,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_225.pdf
426,758,City of Aurora Municipal Center,3.09,City of Aurora Municipal Center,3.09,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_426.pdf
439,1003,City of Aurora Municipal Center,2.18,City of Aurora Municipal Center,2.18,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_439.pdf
440,851,City of Aurora Municipal Center,2.71,City of Aurora Municipal Center,2.71,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_440.pdf
441,846,City of Aurora Municipal Center,2.96,City of Aurora Municipal Center,2.96,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_441.pdf
442,738,City of Aurora Municipal Center,3.28,City of Aurora Municipal Center,3.28,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_442.pdf
443,551,City of Aurora Municipal Center,3.28,City of Aurora Municipal Center,3.28,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_443.pdf
444,679,City of Aurora Municipal Center,2.90,City of Aurora Municipal Center,2.90,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_444.pdf
445,701,City of Aurora Municipal Center,3.13,City of Aurora Municipal Center,3.13,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_445.pdf
451,1264,City of Aurora Municipal Center,2.09,City of Aurora Municipal Center,2.09,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_451.pdf
453,573,City of Aurora Municipal Center,2.70,City of Aurora Municipal Center,2.70,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_453.pdf
465,712,City of Aurora Municipal Center,3.06,City of Aurora Municipal Center,3.06,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_465.pdf
466,939,City of Aurora Municipal Center,3.08,City of Aurora Municipal Center,3.08,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_466.pdf
467,963,City of Aurora Municipal Center,2.62,City of Aurora Municipal Center,2.62,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_467.pdf
468,909,City of Aurora Municipal Center,2.54,City of Aurora Municipal Center,2.54,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_468.pdf
469,776,City of Aurora Municipal Center,2.06,City of Aurora Municipal Center,2.06,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_469.pdf
470,1288,City of Aurora Municipal Center,1.58,City of Aurora Municipal Center,1.58,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_470.pdf
471,1107,City of Aurora Municipal Center,1.60,City of Aurora Municipal Center,1.60,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_471.pdf
472,1368,City of Aurora Municipal Center,1.76,City of Aurora Municipal Center,1.76,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_472.pdf
540,725,City of Aurora Municipal Center,0.24,City of Aurora Municipal Center,0.24,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_540.pdf
554,1125,City of Aurora Municipal Center,0.96,City of Aurora Municipal Center,0.96,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_554.pdf
558,1092,City of Aurora Municipal Center,1.10,City of Aurora Municipal Center,1.10,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_558.pdf
560,532,City of Aurora Municipal Center,1.38,City of Aurora Municipal Center,1.38,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_560.pdf
564,0,City of Aurora Municipal Center,1.17,City of Aurora Municipal Center,1.17,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_564.pdf
107,944,Englewood Civic Center,1.02,City of Glendale Municipal Building,3.65,2.63,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_107.pdf
112,935,Englewood Civic Center,0.97,City of Glendale Municipal Building,3.53,2.57,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_112.pdf
114,973,Englewood Civic Center,1.16,City of Glendale Municipal Building,3.49,2.32,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_114.pdf
115,1181,Englewood Civic Center,0.40,City of Glendale Municipal Building,4.65,4.24,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_115.pdf
132,1108,Englewood Civic Center,1.52,City of Glendale Municipal Building,3.89,2.37,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_132.pdf
407,1471,Community College of Aurora Lowry Campus,2.29,City of Glendale Municipal Building,3.47,1.19,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_407.pdf
412,1610,Community College of Aurora Lowry Campus,1.19,City of Glendale Municipal Building,3.12,1.93,True,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_412.pdf
460,1143,City of Glendale Municipal Building,0.47,City of Glendale Municipal Building,0.47,0.00,False,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_460.pdf
474,790,City of Glendale Municipal Building,0.09,City of Glendale Municipal Building,0.09,0.00,False,10155,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_474.pdf
101,1503,City of Sheridan Municipal Building,0.47,City of Sheridan Municipal Building,0.47,0.00,False,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_101.pdf
102,1326,City of Sheridan Municipal Building,0.49,City of Sheridan Municipal Building,0.49,0.00,False,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_102.pdf
103,795,City of Sheridan Municipal Building,0.95,City of Sheridan Municipal Building,0.95,0.00,False,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_103.pdf
104,813,City of Sheridan Municipal Building,1.22,City of Sheridan Municipal Building,1.22,0.00,False,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_104.pdf
105,1751,Englewood Civic Center,0.97,City of Sheridan Municipal Building,1.70,0.74,True,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_105.pdf
111,1362,Englewood Civic Center,0.67,City of Sheridan Municipal Building,2.24,1.56,True,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_111.pdf
117,1413,Englewood Civic Center,0.46,City of Sheridan Municipal Building,2.15,1.69,True,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_117.pdf
122,838,City of Sheridan Municipal Building,1.48,City of Sheridan Municipal Building,1.48,0.00,False,9801,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_122.pdf
434,1214,Heather Gardens,1.13,Community College of Aurora CentreTech Campus,2.78,1.65,True,6024,5,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_434.pdf
527,1172,Community College of Aurora CentreTech Campus,0.12,Community College of Aurora CentreTech Campus,0.12,0.00,False,6024,5,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_527.pdf
530,1129,Community College of Aurora CentreTech Campus,0.51,Community College of Aurora CentreTech Campus,0.51,0.00,False,6024,5,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_530.pdf
533,1433,Heather Gardens,0.76,Community College of Aurora CentreTech Campus,1.35,0.59,True,6024,5,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_533.pdf
534,1076,Heather Gardens,0.64,Community College of Aurora CentreTech Campus,2.06,1.42,True,6024,5,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_534.pdf
406,613,Community College of Aurora Lowry Campus,1.77,Community College of Aurora Lowry Campus,1.77,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_406.pdf
409,540,Community College of Aurora Lowry Campus,0.79,Community College of Aurora Lowry Campus,0.79,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_409.pdf
413,1244,Community College of Aurora Lowry Campus,1.28,Community College of Aurora Lowry Campus,1.28,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_413.pdf
414,990,Community College of Aurora Lowry Campus,1.79,Community College of Aurora Lowry Campus,1.79,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_414.pdf
417,1165,Community College of Aurora Lowry Campus,1.53,Community College of Aurora Lowry Campus,1.53,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_417.pdf
418,932,Community College of Aurora Lowry Campus,1.92,Community College of Aurora Lowry Campus,1.92,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_418.pdf
419,1125,Community College of Aurora Lowry Campus,2.10,Community College of Aurora Lowry Campus,2.10,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_419.pdf
421,549,Community College of Aurora Lowry Campus,2.55,Community College of Aurora Lowry Campus,2.55,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_421.pdf
422,716,Community College of Aurora Lowry Campus,2.72,Community College of Aurora Lowry Campus,2.72,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_422.pdf
423,1447,Community College of Aurora Lowry Campus,2.94,Community College of Aurora Lowry Campus,2.94,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_423.pdf
424,40,Community College of Aurora Lowry Campus,3.53,Community College of Aurora Lowry Campus,3.53,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_424.pdf
425,1419,Community College of Aurora Lowry Campus,3.35,Community College of Aurora Lowry Campus,3.35,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_425.pdf
514,896,Community College of Aurora Lowry Campus,1.06,Community College of Aurora Lowry Campus,1.06,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_514.pdf
515,1026,Community College of Aurora Lowry Campus,1.54,Community College of Aurora Lowry Campus,1.54,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_515.pdf
516,832,Community College of Aurora Lowry Campus,0.97,Community College of Aurora Lowry Campus,0.97,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_516.pdf
517,792,Community College of Aurora Lowry Campus,1.13,Community College of Aurora Lowry Campus,1.13,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_517.pdf
518,743,Community College of Aurora Lowry Campus,1.60,Community College of Aurora Lowry Campus,1.60,0.00,False,15069,17,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_518.pdf
137,904,Cook Park Recreation Center,2.24,Cook Park Recreation Center,2.24,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_137.pdf
138,443,Cook Park Recreation Center,1.66,Cook Park Recreation Center,1.66,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_138.pdf
139,720,Cook Park Recreation Center,1.68,Cook Park Recreation Center,1.68,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_139.pdf
401,1463,Cook Park Recreation Center,0.95,Cook Park Recreation Center,0.95,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_401.pdf
402,0,Cook Park Recreation Center,1.09,Cook Park Recreation Center,1.09,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_402.pdf
403,847,Cook Park Recreation Center,1.60,Cook Park Recreation Center,1.60,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_403.pdf
404,972,Cook Park Recreation Center,1.89,Cook Park Recreation Center,1.89,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_404.pdf
405,977,Cook Park Recreation Center,1.97,Cook Park Recreation Center,1.97,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_405.pdf
408,1917,Community College of Aurora Lowry Campus,0.69,Cook Park Recreation Center,1.99,1.30,True,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_408.pdf
411,1615,Community College of Aurora Lowry Campus,0.80,Cook Park Recreation Center,2.41,1.61,True,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_411.pdf
415,95,Cook Park Recreation Center,1.11,Cook Park Recreation Center,1.11,0.00,False,9953,11,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_415.pdf
106,623,Englewood Civic Center,0.79,Englewood Civic Center,0.79,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_106.pdf
108,713,Englewood Civic Center,1.30,Englewood Civic Center,1.30,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_108.pdf
109,687,Englewood Civic Center,1.29,Englewood Civic Center,1.29,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_109.pdf
110,530,Englewood Civic Center,1.52,Englewood Civic Center,1.52,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_110.pdf
113,721,Englewood Civic Center,1.57,Englewood Civic Center,1.57,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_113.pdf
116,1349,Englewood Civic Center,0.51,Englewood Civic Center,0.51,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_116.pdf
118,907,Englewood Civic Center,0.28,Englewood Civic Center,0.28,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_118.pdf
119,901,Englewood Civic Center,0.61,Englewood Civic Center,0.61,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_119.pdf
120,793,Englewood Civic Center,0.78,Englewood Civic Center,0.78,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_120.pdf
121,624,Englewood Civic Center,1.05,Englewood Civic Center,1.05,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_121.pdf
123,1040,Englewood Civic Center,1.12,Englewood Civic Center,1.12,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_123.pdf
124,1195,Englewood Civic Center,1.56,Englewood Civic Center,1.56,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_124.pdf
125,677,Englewood Civic Center,1.85,Englewood Civic Center,1.85,0.00,False,15993,21,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_125.pdf
